date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2016-06-14,25,11,0.0,14.5,1,1,63,02:41 PM,01:43 AM,04:56 AM,08:01 PM,3,17,17,17,30,15,39,0.0,1008,25,10,160,18
2016-06-15,24,11,0.0,14.5,1,1,71,03:37 PM,02:12 AM,04:56 AM,08:01 PM,2,15,16,15,20,27,42,0.0,1008,24,10,193,11
2016-06-16,24,11,0.0,13.5,1,1,79,04:33 PM,02:44 AM,04:56 AM,08:01 PM,3,17,17,17,16,39,43,0.0,1009,24,10,187,10
2016-06-17,26,10,0.0,14.5,1,1,86,05:30 PM,03:18 AM,04:56 AM,08:02 PM,2,18,17,18,16,0,38,0.0,1015,26,10,135,9
2016-06-18,28,15,0.0,14.5,1,1,94,06:25 PM,03:55 AM,04:56 AM,08:02 PM,-1,22,21,22,31,10,22,0.0,1015,28,10,163,18
2016-06-19,25,10,0.0,14.5,1,1,100,07:19 PM,04:37 AM,04:56 AM,08:02 PM,3,19,18,19,11,6,39,0.0,1020,25,10,245,6
2016-06-20,30,14,0.0,14.5,1,1,100,08:10 PM,05:24 AM,04:56 AM,08:02 PM,4,22,21,22,14,2,32,0.0,1017,30,10,164,8
2016-06-21,29,16,0.0,14.5,1,1,84,08:58 PM,06:16 AM,04:56 AM,08:03 PM,3,23,23,24,14,0,28,0.0,1013,29,10,197,8
2016-06-22,29,14,0.0,14.5,1,1,76,09:43 PM,07:13 AM,04:57 AM,08:03 PM,4,22,21,22,9,10,35,0.2,1012,29,10,139,5
2016-06-23,29,16,0.0,14.5,1,1,69,10:23 PM,08:13 AM,04:57 AM,08:03 PM,3,22,22,23,16,9,29,0.1,1010,29,10,188,9
2016-06-24,27,14,0.0,14.5,1,1,61,11:01 PM,09:17 AM,04:57 AM,08:03 PM,3,21,20,21,13,3,33,0.0,1010,27,10,289,8
2016-06-25,22,10,0.0,14.5,1,1,54,11:37 PM,10:21 AM,04:58 AM,08:03 PM,-1,16,16,16,18,0,34,0.0,1019,22,10,287,11
2016-06-26,27,10,0.0,14.5,1,1,46,No moonrise,11:28 AM,04:58 AM,08:03 PM,-2,19,18,19,12,0,26,0.0,1019,27,10,166,7
2016-06-27,31,15,0.0,14.5,1,1,38,12:11 AM,12:35 PM,04:58 AM,08:03 PM,1,22,22,23,15,2,26,0.0,1017,31,10,157,8
2016-06-28,32,19,0.0,14.5,1,1,31,12:46 AM,01:44 PM,04:59 AM,08:03 PM,4,25,25,25,24,8,26,0.1,1015,32,10,162,13
2016-06-29,29,19,0.0,13.5,1,1,23,01:23 AM,02:53 PM,04:59 AM,08:03 PM,8,23,23,24,23,25,38,0.0,1014,29,10,161,12
2016-06-30,27,16,0.0,14.5,1,1,16,02:02 AM,04:02 PM,05:00 AM,08:03 PM,10,22,22,22,12,20,51,0.0,1014,27,10,184,7
2016-07-01,26,15,0.0,14.5,1,1,15,02:45 AM,05:11 PM,05:00 AM,08:03 PM,10,21,21,21,7,16,52,2.1,1013,26,10,184,5
2016-07-02,27,16,0.0,14.5,1,1,8,03:35 AM,06:16 PM,05:01 AM,08:03 PM,8,21,21,21,18,7,44,0.0,1013,27,10,197,10
2016-07-03,28,16,0.0,14.5,1,1,1,04:29 AM,07:17 PM,05:01 AM,08:02 PM,8,22,22,22,25,6,41,0.0,1014,28,10,165,14
2016-07-04,29,19,0.0,14.5,1,1,0,05:28 AM,08:10 PM,05:02 AM,08:02 PM,7,24,24,24,32,17,36,0.0,1011,29,10,183,18
2016-07-05,28,14,0.0,14.5,1,1,0,06:30 AM,08:57 PM,05:03 AM,08:02 PM,7,22,22,22,14,14,40,0.0,1009,28,10,196,9
2016-07-06,26,13,0.0,14.5,1,1,6,07:34 AM,09:38 PM,05:03 AM,08:02 PM,5,20,19,20,13,12,40,0.1,1009,26,10,215,8
2016-07-07,27,11,0.0,14.5,1,1,14,08:36 AM,10:13 PM,05:04 AM,08:01 PM,5,20,19,20,12,8,42,0.0,1012,27,10,187,7
2016-07-08,30,18,0.0,14.5,1,1,21,09:37 AM,10:45 PM,05:05 AM,08:01 PM,2,23,23,24,32,5,25,0.0,1010,30,10,162,18
2016-07-09,30,18,0.0,14.5,1,1,28,10:36 AM,11:16 PM,05:05 AM,08:00 PM,2,24,24,25,36,3,25,0.0,1010,30,10,172,20
2016-07-10,25,15,0.0,14.5,1,1,35,11:34 AM,11:45 PM,05:06 AM,08:00 PM,3,20,21,20,28,8,32,0.0,1007,25,10,250,16
2016-07-11,19,8,0.0,14.5,1,1,43,12:31 PM,No moonset,05:07 AM,08:00 PM,2,13,14,13,14,3,46,0.0,1016,19,10,203,8
2016-07-12,25,10,0.0,14.5,1,1,50,01:27 PM,12:14 AM,05:07 AM,07:59 PM,-0,17,17,17,13,0,33,0.0,1012,25,10,164,8
2016-07-13,25,12,0.0,14.5,1,1,57,02:23 PM,12:44 AM,05:08 AM,07:58 PM,3,19,19,19,11,0,37,0.0,1016,25,10,282,7
2016-07-14,28,13,0.0,14.5,1,1,65,03:20 PM,01:17 AM,05:09 AM,07:58 PM,2,21,20,21,12,0,31,0.0,1016,28,10,170,7
2016-07-15,30,16,0.0,13.4,1,1,72,04:15 PM,01:53 AM,05:10 AM,07:57 PM,2,22,22,23,17,21,27,0.2,1011,30,10,163,9
2016-07-16,28,15,0.0,14.5,1,1,79,05:10 PM,02:32 AM,05:11 AM,07:57 PM,4,22,21,22,10,11,34,0.0,1008,28,10,228,6
2016-07-17,29,14,0.0,14.5,1,1,86,06:03 PM,03:17 AM,05:11 AM,07:56 PM,3,22,22,22,13,7,32,0.0,1011,29,10,160,8
2016-07-18,31,17,0.0,14.4,1,1,94,06:53 PM,04:07 AM,05:12 AM,07:55 PM,6,23,23,24,16,18,37,0.0,1013,31,10,180,9
2016-07-19,30,17,0.0,13.4,1,1,100,07:40 PM,05:03 AM,05:13 AM,07:55 PM,4,23,23,23,16,39,33,0.1,1013,30,10,179,9
2016-07-20,29,17,0.0,12.3,1,1,100,08:22 PM,06:03 AM,05:14 AM,07:54 PM,5,22,22,23,16,50,36,0.8,1013,29,10,172,9
2016-07-21,30,17,0.0,13.4,1,1,85,09:02 PM,07:07 AM,05:15 AM,07:53 PM,6,23,23,23,17,26,38,0.1,1012,30,10,176,10
2016-07-22,29,17,0.0,13.4,1,1,77,09:39 PM,08:12 AM,05:16 AM,07:52 PM,6,22,22,23,16,16,37,0.1,1012,29,10,184,9
2016-07-23,30,16,0.0,13.4,1,1,70,10:14 PM,09:20 AM,05:17 AM,07:51 PM,5,22,22,23,14,34,36,0.0,1013,30,10,169,8
2016-07-24,30,17,0.0,13.4,1,1,63,10:49 PM,10:27 AM,05:17 AM,07:51 PM,6,23,23,23,14,28,36,0.1,1013,30,10,172,8
2016-07-25,29,16,0.0,12.3,1,1,55,11:25 PM,11:35 AM,05:18 AM,07:50 PM,6,22,22,23,14,38,39,0.3,1013,29,10,172,8
2016-07-26,30,17,0.0,12.3,1,1,48,No moonrise,12:43 PM,05:19 AM,07:49 PM,6,23,23,23,17,44,37,0.1,1013,30,10,185,10
2016-07-27,28,17,0.0,12.3,1,1,41,12:02 AM,01:52 PM,05:20 AM,07:48 PM,7,22,22,23,16,44,41,0.0,1013,28,10,190,9
2016-07-28,32,18,0.0,14.3,1,1,34,12:43 AM,02:59 PM,05:21 AM,07:47 PM,3,24,24,25,13,6,25,0.0,1013,32,10,181,7
2016-07-29,32,17,0.0,14.2,1,1,26,01:29 AM,04:04 PM,05:22 AM,07:46 PM,5,24,24,25,10,6,31,0.1,1012,32,10,173,6
2016-07-30,32,18,0.0,14.2,1,1,19,02:19 AM,05:05 PM,05:23 AM,07:45 PM,7,24,24,24,15,16,36,1.6,1009,32,10,154,8
2016-07-31,30,17,0.0,14.2,1,1,15,03:16 AM,06:00 PM,05:24 AM,07:44 PM,10,23,23,23,20,8,47,0.0,1010,30,10,184,11
2016-08-01,31,19,0.0,14.2,1,1,5,04:15 AM,06:49 PM,05:25 AM,07:43 PM,8,24,24,24,17,1,38,0.0,1012,31,10,193,9
2016-08-02,31,20,0.0,14.2,1,1,0,05:18 AM,07:33 PM,05:26 AM,07:42 PM,6,25,25,26,19,2,30,0.0,1013,31,10,196,10
2016-08-03,29,18,0.0,14.1,1,1,0,06:20 AM,08:10 PM,05:27 AM,07:40 PM,6,24,24,24,19,11,31,0.2,1013,29,10,232,11
2016-08-04,27,13,0.0,14.1,1,1,2,07:22 AM,08:44 PM,05:28 AM,07:39 PM,-0,21,20,21,10,3,26,0.0,1013,27,10,224,6
2016-08-05,29,16,0.0,14.1,1,1,10,08:23 AM,09:16 PM,05:29 AM,07:38 PM,8,21,21,21,14,23,44,0.5,1011,29,10,156,8
2016-08-06,29,16,0.0,14.1,1,1,17,09:22 AM,09:46 PM,05:30 AM,07:37 PM,9,22,22,22,26,2,46,1.3,1011,29,10,155,15
2016-08-07,28,18,0.0,14.1,1,1,24,10:19 AM,10:15 PM,05:31 AM,07:36 PM,9,23,23,23,30,12,42,1.4,1009,28,10,150,17
2016-08-08,29,14,0.0,14.0,1,1,32,11:16 AM,10:45 PM,05:32 AM,07:34 PM,6,22,21,22,17,9,40,0.8,1008,29,10,171,10
2016-08-09,30,18,0.0,14.0,1,1,39,12:12 PM,11:17 PM,05:33 AM,07:33 PM,0,23,23,24,35,5,23,0.1,1007,30,10,198,20
2016-08-10,26,12,0.0,14.0,1,1,46,01:08 PM,11:51 PM,05:34 AM,07:32 PM,5,19,19,19,9,8,42,0.3,1012,26,10,237,6
2016-08-11,24,13,0.0,14.0,1,1,53,02:04 PM,No moonset,05:35 AM,07:30 PM,8,18,19,18,17,4,52,1.2,1016,24,10,207,9
2016-08-12,26,13,0.0,13.9,1,1,61,02:58 PM,12:28 AM,05:36 AM,07:29 PM,4,20,19,20,13,0,39,0.0,1018,26,10,176,8
2016-08-13,27,15,0.0,13.9,1,1,68,03:52 PM,01:10 AM,05:37 AM,07:28 PM,2,21,20,21,14,1,30,0.0,1016,27,10,187,8
2016-08-14,30,15,0.0,13.9,1,1,75,04:43 PM,01:58 AM,05:38 AM,07:26 PM,0,22,21,22,14,4,24,0.0,1014,30,10,142,8
2016-08-15,29,19,0.0,13.9,1,1,82,05:32 PM,02:50 AM,05:39 AM,07:25 PM,3,23,23,23,25,19,28,0.0,1013,29,10,150,13
2016-08-16,30,16,0.0,13.8,1,1,90,06:16 PM,03:49 AM,05:40 AM,07:24 PM,5,22,22,22,14,5,35,0.0,1015,30,10,131,8
2016-08-17,29,18,0.0,13.8,1,1,97,06:58 PM,04:51 AM,05:41 AM,07:22 PM,3,22,22,23,24,15,30,0.0,1013,29,10,148,13
2016-08-18,27,17,0.0,13.8,1,1,100,07:37 PM,05:57 AM,05:42 AM,07:21 PM,5,21,21,21,16,10,37,0.0,1013,27,10,169,9
2016-08-19,27,16,0.0,13.8,1,1,88,08:14 PM,07:06 AM,05:43 AM,07:19 PM,4,21,20,21,17,1,35,0.0,1012,27,10,218,10
2016-08-20,26,13,0.0,13.7,1,1,81,08:50 PM,08:15 AM,05:44 AM,07:18 PM,6,20,19,20,11,0,45,0.0,1013,26,10,163,7
2016-08-21,28,15,0.0,13.7,1,1,74,09:26 PM,09:25 AM,05:45 AM,07:16 PM,3,21,20,21,15,0,34,0.0,1010,28,10,174,8
2016-08-22,27,17,0.0,13.7,1,1,67,10:04 PM,10:34 AM,05:46 AM,07:15 PM,4,22,21,22,22,9,32,0.0,1010,27,10,194,12
2016-08-23,26,15,0.0,13.7,1,1,59,10:44 PM,11:44 AM,05:46 AM,07:13 PM,4,20,20,20,16,12,37,0.5,1014,26,10,158,9
2016-08-24,22,10,0.0,13.7,1,1,52,11:28 PM,12:52 PM,05:47 AM,07:12 PM,-0,17,17,17,9,10,33,0.0,1016,22,10,181,6
2016-08-25,23,11,0.0,13.6,1,1,45,No moonrise,01:57 PM,05:48 AM,07:10 PM,-2,15,16,15,15,15,31,0.0,1016,23,10,143,8
2016-08-26,24,13,0.0,13.6,1,1,38,12:16 AM,02:58 PM,05:49 AM,07:09 PM,2,17,18,17,20,3,37,0.0,1013,24,10,176,12
2016-08-27,25,13,0.0,13.6,1,1,30,01:10 AM,03:54 PM,05:50 AM,07:07 PM,4,18,18,18,18,1,42,0.3,1013,25,10,188,10
2016-08-28,27,14,0.0,13.5,1,1,23,02:07 AM,04:44 PM,05:51 AM,07:05 PM,3,19,19,19,20,1,36,0.0,1016,27,10,174,11
2016-08-29,29,14,0.0,13.5,1,1,16,03:07 AM,05:29 PM,05:52 AM,07:04 PM,3,21,20,21,13,1,32,0.0,1018,29,10,167,7
2016-08-30,21,16,0.0,13.5,1,1,8,04:08 AM,06:08 PM,05:53 AM,07:02 PM,2,19,19,19,20,2,32,0.0,1016,21,10,101,9
2016-08-31,28,17,0.0,13.5,1,1,5,05:10 AM,06:43 PM,05:54 AM,07:00 PM,2,21,20,21,22,12,30,0.0,1013,28,10,165,10
2016-09-01,28,19,0.0,13.0,1,1,0,06:10 AM,07:16 PM,05:55 AM,06:59 PM,6,23,23,23,34,27,33,1.2,1012,28,10,158,19
2016-09-02,28,17,0.0,13.0,1,1,0,07:10 AM,07:46 PM,05:56 AM,06:57 PM,7,22,22,22,38,6,39,0.0,1010,28,10,162,21
2016-09-03,25,12,0.0,13.0,1,1,6,08:08 AM,08:16 PM,05:57 AM,06:56 PM,7,19,19,19,13,6,47,0.0,1008,25,10,211,7
2016-09-04,22,12,0.0,13.0,1,1,14,09:06 AM,08:45 PM,05:58 AM,06:54 PM,3,17,17,17,13,17,42,0.6,1004,22,10,229,8
2016-09-05,18,8,0.0,12.9,1,1,21,10:02 AM,09:16 PM,05:59 AM,06:52 PM,3,13,13,13,12,17,53,0.0,1011,18,10,329,8
2016-09-06,22,8,0.0,12.5,1,1,29,10:58 AM,09:49 PM,06:00 AM,06:51 PM,1,15,15,15,9,9,42,0.0,1013,22,10,154,5
2016-09-07,22,9,0.0,11.6,1,1,36,11:54 AM,10:24 PM,06:01 AM,06:49 PM,1,16,16,16,9,6,40,0.0,1015,22,10,151,5
2016-09-08,22,10,0.0,11.6,1,1,44,12:48 PM,11:04 PM,06:02 AM,06:47 PM,2,17,17,17,13,4,37,0.0,1017,22,10,194,8
2016-09-09,20,9,0.0,11.6,1,1,51,01:42 PM,11:49 PM,06:03 AM,06:46 PM,-1,15,15,15,16,0,35,0.0,1021,20,10,164,10
2016-09-10,23,7,0.0,11.6,1,1,59,02:32 PM,No moonset,06:04 AM,06:44 PM,-1,15,15,15,9,0,35,0.0,1021,23,10,155,5
2016-09-11,26,12,0.0,11.6,1,1,66,03:22 PM,12:38 AM,06:05 AM,06:42 PM,-2,19,19,19,18,14,24,0.0,1014,26,10,171,10
2016-09-12,23,13,0.0,11.6,1,1,74,04:07 PM,01:33 AM,06:06 AM,06:40 PM,3,18,18,18,25,28,38,0.1,1007,23,10,230,14
2016-09-13,23,8,0.0,11.6,1,1,82,04:50 PM,02:33 AM,06:07 AM,06:39 PM,5,15,15,15,14,15,55,0.4,1011,23,10,146,8
2016-09-14,17,9,0.0,11.6,1,1,89,05:31 PM,03:37 AM,06:08 AM,06:37 PM,5,12,12,12,21,17,64,0.0,1014,17,10,165,13
2016-09-15,16,7,0.0,11.6,1,1,97,06:08 PM,04:44 AM,06:09 AM,06:35 PM,4,11,11,11,7,15,65,0.0,1020,16,10,233,5
2016-09-16,18,5,0.0,11.6,1,1,100,06:45 PM,05:54 AM,06:10 AM,06:34 PM,3,12,12,12,7,4,58,0.0,1019,18,10,182,5
2016-09-17,21,8,0.0,11.6,1,1,88,07:23 PM,07:06 AM,06:11 AM,06:32 PM,3,14,14,14,11,4,51,0.0,1019,21,10,174,6
2016-09-18,25,13,0.0,11.6,1,1,81,08:01 PM,08:18 AM,06:12 AM,06:30 PM,0,18,18,18,23,5,32,0.0,1017,25,10,155,12
2016-09-19,27,15,0.0,11.6,1,1,73,08:41 PM,09:30 AM,06:13 AM,06:29 PM,-0,20,20,20,25,0,26,0.0,1015,27,10,157,13
2016-09-20,27,16,0.0,11.6,1,1,66,09:25 PM,10:41 AM,06:13 AM,06:27 PM,0,21,20,21,25,4,26,0.0,1014,27,10,157,13
2016-09-21,24,15,0.0,11.6,1,1,58,10:13 PM,11:49 AM,06:14 AM,06:25 PM,7,19,19,19,37,7,47,2.3,1011,24,10,157,21
2016-09-22,21,11,0.0,11.6,1,1,50,11:06 PM,12:53 PM,06:15 AM,06:23 PM,9,14,15,14,20,27,72,2.9,1006,21,10,187,14
2016-09-23,8,6,0.0,8.8,1,1,43,No moonrise,01:51 PM,06:16 AM,06:22 PM,5,7,8,7,10,71,82,2.2,1012,8,10,172,8
2016-09-24,13,6,0.0,11.6,1,1,35,12:02 AM,02:42 PM,06:17 AM,06:20 PM,5,8,9,8,14,52,76,0.0,1020,13,10,239,10
2016-09-25,16,5,0.0,11.6,1,1,28,01:01 AM,03:28 PM,06:18 AM,06:18 PM,4,11,11,11,10,2,65,0.0,1028,16,10,158,6
2016-09-26,19,7,0.0,11.6,1,1,20,02:01 AM,04:08 PM,06:19 AM,06:17 PM,6,13,13,13,6,2,63,0.0,1025,19,10,152,4
2016-09-27,21,9,0.0,11.6,1,1,13,03:02 AM,04:44 PM,06:20 AM,06:15 PM,7,15,16,15,8,1,63,0.0,1019,21,10,194,5
2016-09-28,24,11,0.0,11.6,1,1,5,04:02 AM,05:17 PM,06:21 AM,06:13 PM,7,17,17,17,10,4,57,1.1,1018,24,10,164,6
2016-09-29,22,13,0.0,11.6,1,1,0,05:01 AM,05:48 PM,06:22 AM,06:12 PM,6,16,17,16,22,8,50,0.0,1019,22,10,126,13
2016-09-30,22,13,0.0,11.6,1,1,0,06:00 AM,06:17 PM,06:23 AM,06:10 PM,7,16,17,16,23,6,54,0.2,1018,22,10,153,13
2016-10-01,22,13,0.0,11.6,1,1,0,06:57 AM,06:47 PM,06:24 AM,06:08 PM,7,16,17,16,29,6,53,2.1,1014,22,10,144,16
2016-10-02,22,12,0.0,11.6,1,1,2,07:54 AM,07:17 PM,06:25 AM,06:07 PM,5,15,16,15,35,5,50,1.2,1009,22,10,153,19
2016-10-03,13,7,0.0,10.2,1,1,9,08:50 AM,07:49 PM,06:27 AM,06:05 PM,2,6,9,6,27,29,63,0.3,1006,13,9,234,17
2016-10-04,11,3,0.0,11.6,1,1,17,09:46 AM,08:23 PM,06:28 AM,06:04 PM,-3,6,7,6,11,9,50,0.0,1012,11,10,252,6
2016-10-05,11,3,0.0,11.6,1,1,24,10:40 AM,09:01 PM,06:29 AM,06:02 PM,-1,6,7,6,7,13,57,0.3,1014,11,10,174,5
2016-10-06,11,2,0.0,11.6,1,1,31,11:34 AM,09:43 PM,06:30 AM,06:00 PM,-1,6,6,6,8,10,62,0.0,1020,11,10,182,5
2016-10-07,16,4,0.0,8.7,1,1,38,12:25 PM,10:29 PM,06:31 AM,05:59 PM,-3,7,9,7,16,3,45,0.0,1023,16,10,161,9
2016-10-08,18,6,0.0,8.7,1,1,46,01:14 PM,11:21 PM,06:32 AM,05:57 PM,-4,10,11,10,12,19,38,0.0,1021,18,10,158,6
2016-10-09,20,8,0.0,8.7,1,1,53,02:00 PM,No moonset,06:33 AM,05:56 PM,-0,12,13,12,18,2,41,0.0,1018,20,10,126,10
2016-10-10,21,12,0.0,8.7,1,1,60,02:43 PM,12:17 AM,06:34 AM,05:54 PM,2,14,15,14,29,14,41,0.1,1014,21,10,180,16
2016-10-11,18,10,0.0,7.2,1,1,67,03:23 PM,01:18 AM,06:35 AM,05:53 PM,2,13,14,13,18,35,45,0.0,1014,18,10,172,10
2016-10-12,16,5,0.0,8.7,1,1,75,04:01 PM,02:22 AM,06:36 AM,05:51 PM,1,10,11,10,11,14,54,0.0,1020,16,10,155,6
2016-10-13,19,7,0.0,8.7,1,1,82,04:38 PM,03:30 AM,06:37 AM,05:50 PM,-1,11,12,11,15,13,41,0.0,1016,19,10,132,8
2016-10-14,19,13,0.0,7.2,1,1,89,05:15 PM,04:40 AM,06:38 AM,05:48 PM,-1,15,16,15,45,40,30,0.0,1009,19,10,163,22
2016-10-15,20,9,0.0,8.7,1,1,97,05:53 PM,05:53 AM,06:39 AM,05:47 PM,2,14,14,14,20,25,48,0.0,1008,20,10,109,11
2016-10-16,16,8,0.0,8.7,1,1,100,06:33 PM,07:06 AM,06:40 AM,05:45 PM,4,12,13,12,24,37,58,0.2,1006,16,10,207,13
2016-10-17,11,6,0.0,8.7,1,1,89,07:17 PM,08:20 AM,06:41 AM,05:44 PM,2,7,8,7,10,37,66,1.8,1009,11,10,173,7
2016-10-18,11,5,0.0,8.7,1,1,82,08:04 PM,09:32 AM,06:43 AM,05:42 PM,-2,6,8,6,15,8,54,0.0,1017,11,10,195,9
2016-10-19,9,2,0.0,8.7,1,1,74,08:57 PM,10:41 AM,06:44 AM,05:41 PM,-0,4,5,4,11,14,68,0.0,1028,9,10,259,7
2016-10-20,13,2,0.0,8.7,1,1,67,09:54 PM,11:44 AM,06:45 AM,05:39 PM,-4,5,6,5,12,8,52,0.0,1029,13,10,107,6
2016-10-21,17,4,0.0,8.7,1,1,60,10:54 PM,12:39 PM,06:46 AM,05:38 PM,-7,8,9,8,13,4,32,0.0,1020,17,10,126,7
2016-10-22,19,8,0.0,8.7,1,1,53,11:55 PM,01:28 PM,06:47 AM,05:36 PM,-2,11,12,11,21,11,38,0.0,1013,19,10,171,11
2016-10-23,21,10,0.0,8.7,1,1,45,No moonrise,02:10 PM,06:48 AM,05:35 PM,-3,12,14,12,26,51,33,0.0,1016,21,10,135,14
2016-10-24,16,11,0.0,5.6,1,1,38,12:56 AM,02:47 PM,06:49 AM,05:34 PM,6,12,13,12,35,60,63,2.4,1017,16,10,144,20
2016-10-25,16,10,0.0,8.7,1,1,31,01:56 AM,03:20 PM,06:51 AM,05:32 PM,7,11,12,11,23,15,71,0.9,1018,16,10,156,13
2016-10-26,19,9,0.0,8.7,1,1,23,02:55 AM,03:51 PM,06:52 AM,05:31 PM,1,11,13,11,23,5,45,0.0,1021,19,10,141,12
2016-10-27,21,11,0.0,7.1,1,1,16,03:54 AM,04:20 PM,06:53 AM,05:30 PM,3,13,15,13,38,19,47,0.0,1017,21,10,147,20
2016-10-28,19,12,0.0,7.1,1,1,9,04:51 AM,04:49 PM,06:54 AM,05:28 PM,6,14,15,14,30,54,56,0.3,1012,19,10,164,15
2016-10-29,17,10,0.0,8.7,1,1,2,05:48 AM,05:19 PM,06:55 AM,05:27 PM,8,11,13,11,25,27,75,0.3,1016,17,10,156,13
2016-10-30,19,11,0.0,8.7,1,1,0,06:44 AM,05:50 PM,06:56 AM,05:26 PM,6,13,14,13,45,16,60,0.9,1012,19,10,158,23
2016-10-31,13,7,0.0,8.7,1,1,0,07:40 AM,06:23 PM,06:58 AM,05:25 PM,2,8,9,8,17,12,62,0.0,1013,13,10,160,9
2016-11-01,9,5,0.0,7.1,1,1,6,08:35 AM,07:00 PM,06:59 AM,05:23 PM,2,6,7,6,11,35,71,0.1,1013,9,10,180,6
2016-11-02,10,2,0.0,8.7,1,1,13,09:29 AM,07:40 PM,07:00 AM,05:22 PM,1,5,6,5,11,6,75,0.0,1027,10,10,218,6
2016-11-03,12,2,0.0,8.7,1,1,21,10:21 AM,08:24 PM,07:01 AM,05:21 PM,-1,6,7,6,9,0,58,0.0,1029,12,10,147,5
2016-11-04,14,3,0.0,8.7,1,1,28,11:11 AM,09:14 PM,07:02 AM,05:20 PM,-3,7,8,7,12,3,47,0.0,1026,14,10,205,6
2016-11-05,14,4,0.0,8.7,1,1,36,11:57 AM,10:07 PM,07:03 AM,05:19 PM,1,9,9,9,6,4,61,0.0,1020,14,10,154,3
2016-11-06,15,6,0.0,8.7,1,1,43,12:40 PM,11:04 PM,07:05 AM,05:18 PM,2,8,9,8,15,7,62,0.0,1017,15,10,124,8
2016-11-07,15,5,0.0,8.7,1,1,51,01:20 PM,No moonset,07:06 AM,05:17 PM,3,9,9,9,8,5,66,0.0,1024,15,10,147,4
2016-11-08,16,6,0.0,8.7,1,1,58,01:57 PM,12:05 AM,07:07 AM,05:16 PM,3,9,10,9,9,3,63,0.0,1028,16,10,153,5
2016-11-09,16,6,0.0,8.7,1,1,66,02:33 PM,01:10 AM,07:08 AM,05:14 PM,1,10,10,10,10,0,55,0.0,1025,16,10,123,5
2016-11-10,15,5,0.0,8.7,1,1,74,03:09 PM,02:16 AM,07:09 AM,05:14 PM,3,10,10,10,6,0,62,0.0,1024,15,10,157,4
2016-11-11,15,6,0.0,8.7,1,1,81,03:45 PM,03:26 AM,07:11 AM,05:13 PM,3,10,10,10,9,3,62,0.0,1023,15,10,118,5
2016-11-12,15,7,0.0,8.7,1,1,89,04:22 PM,04:38 AM,07:12 AM,05:12 PM,-0,9,10,9,17,8,52,0.0,1021,15,10,139,9
2016-11-13,13,5,0.0,8.7,1,1,96,05:04 PM,05:52 AM,07:13 AM,05:11 PM,-1,8,8,8,11,10,53,0.0,1023,13,10,147,6
2016-11-14,16,7,0.0,5.4,1,1,100,05:50 PM,07:06 AM,07:14 AM,05:10 PM,-1,8,9,8,20,41,49,0.0,1022,16,10,147,10
2016-11-15,18,8,0.0,8.7,1,1,89,06:41 PM,08:18 AM,07:15 AM,05:09 PM,-3,10,12,10,28,5,35,0.0,1016,18,10,147,14
2016-11-16,11,2,0.0,8.7,1,1,81,07:38 PM,09:27 AM,07:17 AM,05:08 PM,-1,6,8,6,26,28,53,1.5,1006,11,10,237,16
2016-11-17,1,-6,0.2,8.7,1,1,74,08:39 PM,10:28 AM,07:18 AM,05:08 PM,-5,-6,-1,-6,26,58,76,0.2,1017,1,9,297,18
2016-11-18,4,-6,0.0,8.7,1,1,66,09:42 PM,11:22 AM,07:19 AM,05:07 PM,-8,-5,-2,-5,13,6,65,0.0,1031,4,10,107,7
2016-11-19,11,-0,0.0,8.7,1,1,58,10:46 PM,12:08 PM,07:20 AM,05:06 PM,-6,1,4,1,34,7,47,0.0,1023,11,10,147,17
2016-11-20,15,5,0.0,7.0,1,1,51,11:48 PM,12:48 PM,07:21 AM,05:05 PM,-4,7,9,7,33,61,39,0.5,1016,15,9,149,18
2016-11-21,9,5,0.0,8.7,1,1,43,No moonrise,01:24 PM,07:22 AM,05:05 PM,2,5,7,5,17,62,72,0.5,1010,9,9,191,11
2016-11-22,5,1,0.0,8.7,1,1,36,12:48 AM,01:55 PM,07:24 AM,05:04 PM,-1,1,3,1,12,19,76,0.0,1020,5,10,278,7
2016-11-23,8,1,0.0,7.0,1,1,28,01:48 AM,02:24 PM,07:25 AM,05:04 PM,-3,-0,3,-0,26,53,65,0.0,1020,8,10,190,16
2016-11-24,3,-4,0.0,8.7,1,1,21,02:45 AM,02:53 PM,07:26 AM,05:03 PM,-5,-4,-1,-4,14,14,75,0.0,1032,3,10,169,8
2016-11-25,6,-3,0.0,8.7,1,1,13,03:42 AM,03:23 PM,07:27 AM,05:03 PM,-5,-4,1,-4,28,14,68,0.0,1027,6,10,128,15
2016-11-26,9,-0,0.0,8.7,1,1,6,04:38 AM,03:53 PM,07:28 AM,05:02 PM,-6,-1,4,-1,36,36,51,0.0,1017,9,10,132,19
2016-11-27,4,1,0.0,7.0,1,1,0,05:34 AM,04:24 PM,07:29 AM,05:02 PM,-2,-1,3,-1,26,59,73,0.6,1005,4,10,222,15
2016-11-28,-0,-3,0.4,3.6,1,1,0,06:29 AM,05:00 PM,07:30 AM,05:01 PM,-3,-5,-1,-5,21,78,85,0.5,1007,-0,9,275,14
